video_id,author,comment,comment_date,sent_score
toEnT4C2uNI,UCQgqhMwaKiB9lONs4EqvhAw,"Dr Sabeti's voice is ingrained in my mind, and I finally remembered why, I watched her 'against all odds' series for AP stats like 5 years ago lmao",2021-10-13T02:52:09Z,0.3
toEnT4C2uNI,UCSgtN_gcmxW0KvDt8D8QF2A,"Well done once again, this series is going along great so far!",2021-10-13T01:16:27Z,0.4625
toEnT4C2uNI,UCZslYBPu7QsGNOPSv0CLMeg,I've had many conversations with people who could benefit from watching this video. Thank you CrashCourse for providing accessible quality information,2021-10-13T18:31:40Z,0.4375
toEnT4C2uNI,UCwLPjGVXXQrDbtcDpIpmYvQ,"I absolutely LOVE this series, this channel and everyone who works to bring us this valuable information. Thank You!!!! 🤗🥰🤗🥰🤗",2021-10-13T16:31:46Z,1.0
toEnT4C2uNI,UCsOg1d7eBF82eBNb2EbHRJA,"😮What a great lesson in how to troubleshoot a problem. Would love to see mover videos, general and specific on how to do this.",2021-10-13T08:58:37Z,0.3375
toEnT4C2uNI,UCGM2RpIKxmKNnHeKJ0H1Bog,"all your videos have significant and interesting content and more importantly, I enjoy watching each and every one of them",2021-10-12T23:33:49Z,0.44375
toEnT4C2uNI,UCEjLJh8aHZmTuBCQrrh_B6Q,"So many more people need to be watching this right now, such good information.",2021-10-13T04:18:15Z,0.39714285714285713
toEnT4C2uNI,UClGeXx50XsbxIj3XmE5raPg,I can't tell when I'm sick due to frequently feeling the same thing. Thanks for the info vid.,2021-10-13T00:30:34Z,-0.10785714285714287
toEnT4C2uNI,UCh9b0LjEF4WK0k4mTgageYw,"Excellent explanations, thank you so much!",2021-10-13T08:31:01Z,0.625
toEnT4C2uNI,UCKTEwwJwfogDr_SqnKOHMVQ,Love the educational content!,2021-10-13T00:22:36Z,0.40625
toEnT4C2uNI,UCGjrLuDySSzE1gtf0s_sefg,"Diagnostics - I watch every episode of House MD, and conclude it’s probably not Lupus - unless it is!",2021-10-13T06:56:36Z,0.0
toEnT4C2uNI,UCLwFYpZpHHXmNZZn8oWqovg,"""How do we know if someone is sick?"" My doctors who ignored me telling them I was sick for 10 years: See that's the thing, you don't",2021-10-13T06:15:28Z,-0.7142857142857143
toEnT4C2uNI,UCtnT9Ae6b_5AwL6T48iXu9Q,The WORLD has a severe case of “Hank-Ites”😂😂😂,2021-10-12T23:11:01Z,0.0
toEnT4C2uNI,UCTdZLxmWendRcn11_J9odGw,Hank-itis is an inflammation of the Hank. Nasty!,2021-10-13T06:44:44Z,-1.0
toEnT4C2uNI,UCLBNh9NLqNqQFd-dNt2daAQ,Lots here to learn.,2021-10-12T22:59:00Z,0.0
toEnT4C2uNI,UCd0OsK2Tsd6HiRgyZMjCPjQ,“Differential diagnosis” I know that from House MD,2021-10-13T08:26:29Z,0.0
toEnT4C2uNI,UCt0yjDejkwwhVyFj_NuF04Q,Who's watching this just for fun like me?,2021-10-13T00:48:46Z,0.3
toEnT4C2uNI,UCrqzDi2ICdOLUrTT_tXSXXg,Thanks for the supplemental knowledge,2021-10-12T23:30:12Z,0.2
toEnT4C2uNI,UCAqd1p7gGGi7npbUViK1YhQ,"SOAP - Subjective data (what the client says), Objective data (what you can see and measure; vital signs, outward appearance), Assessment, Plan  Or we could do ADPIE, Assessment, Diagnosis, Plan, Implementation, Evaluate",2021-10-13T01:14:59Z,0.05
toEnT4C2uNI,UCPIxo0-kVQ3rIZTW_m02Oew,I've got me some of that Hankitis!,2021-10-13T09:35:48Z,0.0
toEnT4C2uNI,UCgMJYNG-bBOZsTj82qPR4nw,Amazing video!,2021-10-12T22:53:07Z,0.7500000000000001
toEnT4C2uNI,UCvItlir9sIPR8_6HVDXbcGw,Good video.,2021-10-13T00:51:14Z,0.7
toEnT4C2uNI,UCqlDFrTxA7S1PENDPG2KYNQ,Good as always.,2021-10-13T00:55:55Z,0.7
toEnT4C2uNI,UCX1pVIkwyquuCjZXsL6VXtw,"Make a video on how emotions and mindstates can create physical illness, common one is stress can lead to ulcers.",2021-10-12T22:53:47Z,-0.15
toEnT4C2uNI,UCg_PdyNnOaTUkH9wF-v5E-g,"Wait, how big does your Hank have to get before you can diagnose hankitis?",2021-10-12T23:34:02Z,0.0
toEnT4C2uNI,UCqNZx5TYnPvCeH2Sgb5jVAQ,amazing video,2021-10-13T09:34:47Z,0.6000000000000001
toEnT4C2uNI,UCfqg4RrblLXOPWGfDXPsJsg,Great video,2021-10-13T12:17:19Z,0.8
toEnT4C2uNI,UCpS3foZbxlX9_flI9bBA2Vw,Amazing video.,2021-10-12T22:48:17Z,0.6000000000000001
toEnT4C2uNI,UCVvRmIhH2SebMI4LS1XbtIg,Well apparently a pcr test that amplifies whatever is in the sample does lol.,2021-10-13T02:48:35Z,0.42500000000000004
toEnT4C2uNI,UCr9rXisXGORpdt7SMROTmKg,I need hank-erchieves for my hank-itis,2021-10-13T22:02:33Z,0.0
toEnT4C2uNI,UCRULswlib2Yizs2vpPwAmLw,Standard units as well please,2021-10-13T04:09:46Z,0.0
toEnT4C2uNI,UCsyVmZAaPrIpj1RHptQl4Xg,"Hey she taught me statistics in college. Against all odds, she's on crash course.",2021-10-13T04:34:58Z,0.0
toEnT4C2uNI,UChORccnKUEFPjRvfP11kCEQ,Hi how's it going watching from Broomfield Colorado,2021-10-13T03:08:04Z,0.0
toEnT4C2uNI,UCcOR3_pT3ClicxQhzco_yjA,Nice,2021-10-13T08:36:14Z,0.6
toEnT4C2uNI,UCz3UvDo2jAd7sDVbBhnnoiQ,I have Hankitis,2021-10-12T23:51:24Z,0.0
toEnT4C2uNI,UCj7SyIK_CAZo5r1CBsyyBTA,Ask dr house,2021-10-13T02:07:59Z,0.0
toEnT4C2uNI,UCjP0qKuDDpwvAo1S-odR5oQ,Early 😎,2021-10-12T22:47:06Z,0.1
toEnT4C2uNI,UCzIsmlBJS-1hGMe1-4dK03Q,How am I the first one here??  Zero views??,2021-10-12T22:47:51Z,0.25
toEnT4C2uNI,UCjP0qKuDDpwvAo1S-odR5oQ,First,2021-10-12T22:47:14Z,0.25
toEnT4C2uNI,UCuon7vaXbQOxmJeNcCL0G2Q,First,2021-10-12T22:46:58Z,0.25
vuSF5yhKRxA,UCML8AQs-W3jGwcEsl0fjYJg,"Ahhhhh the joy of watching this after completing my Pharmacy degree. - Some advice, whatever’s stressing you out today, tomorrow will be nothing. Take it easy and learn to enjoy every bit of work, bcos you’ll never live the same day",2021-10-14T11:24:32Z,0.31303030303030305
vuSF5yhKRxA,UC1LC7mnSwFKQ5Rssaq3Y2Dg,It was an astonishing class to me. Electrophilic substitution reaction was unclear to me a long time. After this logical simulation I just escaped from a biggest obstacle. Thanks Crash Course.,2021-10-13T22:10:47Z,0.22499999999999998
vuSF5yhKRxA,UCf1sQNtJNEtLnKAWQyndOfw,We're now 37 videos deep in this Organic chemistry course and we are still on intros to things!  I was slightly out of my depth before this and given there are still intros to get to grips with there is going to come a point where I drown,2021-10-13T22:06:47Z,-0.08333333333333333
vuSF5yhKRxA,UC2o2nVTTPiwJbJ-goLCICTg,Oh this is perfect we just started learning about this yesterday in my ochem 2 class!,2021-10-14T00:47:16Z,1.0
vuSF5yhKRxA,UCUKKDdn_OSY4bgS2B9n85XA,"The question is, with a sufficiently powerful acid, could we isolate some of these carbocation intermediates?",2021-10-14T06:21:40Z,0.3
vuSF5yhKRxA,UCllD0dz5ieyCJLFW5Ywa_Aw,Lmao you can get so confused very easily when it comes to chemistry. I had to rewind a couple times to make sure I understood.,2021-10-14T04:42:24Z,0.3158333333333333
vuSF5yhKRxA,UC3C-EWkq3SQ0R-Cf4l8G-Kg,I loved the Rotom cameo 😂,2021-10-14T02:46:53Z,0.7
vuSF5yhKRxA,UCNLvMKevP0g51puxMEYVrrQ,"Im from Russia, and i love this Chanel, my teacher showed this video on lesson. Thanks  for that video!",2021-10-14T17:40:20Z,0.375
vuSF5yhKRxA,UCKTEwwJwfogDr_SqnKOHMVQ,Nice content!,2021-10-14T01:01:41Z,0.75
vuSF5yhKRxA,UCLtoLRx8o4GinZNG3rYAO2A,"You guy's are the best!!!,,,😆😆",2021-10-13T22:03:49Z,0.0
vuSF5yhKRxA,UCug9rnAX2SGtzEcAqH75kog,Please make a crash course on marine biology,2021-10-15T10:31:00Z,0.0
vuSF5yhKRxA,UCiIL8jKLZv2Cf5H9pcXB2nw,Can you do course about inorganic chemistry?,2021-10-13T22:07:17Z,0.0
vuSF5yhKRxA,UCVMGHyH_9TP2jpANpvAt4bQ,I would love this,2021-10-14T03:05:54Z,0.5
vuSF5yhKRxA,UCG4d8ExIaH6YLGfh-V8Onww,I love the rotom heat in the thumbnail!,2021-10-13T23:34:19Z,0.625
vuSF5yhKRxA,UCYc2bpRgAp5GEjiGwAOFyQQ,Only reason i clicked was for that rotom reference.⚡👻🔥,2021-10-14T05:04:32Z,0.0
vuSF5yhKRxA,UCu2fLPP1yuZzFwFHHNX3YXQ,Crash course I see that rotom pokemon reference! ;),2021-10-14T03:53:11Z,0.25
vuSF5yhKRxA,UCex_6rkruwjoAOxXWI4ooRQ,I don’t think I’ve ever been this early. 😳,2021-10-13T22:23:34Z,0.1
vuSF5yhKRxA,UCIu1w-ZYL1Zs0bczTVsabAA,Im pretty sure the microwave in the thumbnail is a reference to rotom from pokemon,2021-10-14T03:05:33Z,0.375
vuSF5yhKRxA,UC6y_YS4_rOANnTLTgOY_D9w,A rotom? :O,2021-10-14T01:45:51Z,0.05
vuSF5yhKRxA,UCF_g4JOPtlqVk8XjTDyEhmA,I only clicked for the Rotom Heat in the thumbnail.,2021-10-14T01:40:27Z,0.0
vuSF5yhKRxA,UCeZTXkRnHa7gUEQqxtz2Vnw,0:11 is that Prof. Juniper from Pokemon? Nice :),2021-10-14T00:03:46Z,0.55
vuSF5yhKRxA,UCCr5QdOTAmtDs-w6LRFlsBQ,Featuring Rotom-Heat,2021-10-13T21:56:50Z,0.0
vuSF5yhKRxA,UCKHu9b9fR7jkX8qf4HTJh7A,Where was this when I had to endure ochem 😭,2021-10-14T01:12:20Z,0.0
vuSF5yhKRxA,UChORccnKUEFPjRvfP11kCEQ,Hi how's it going watching from Broomfield Colorado,2021-10-14T05:44:37Z,0.0
vuSF5yhKRxA,UCk6g-3oM0khgduminn7k_MA,I like the pokemon references,2021-10-14T07:58:11Z,0.0
vuSF5yhKRxA,UC0qXvvibeY-lx8gFE5Z-Y-g,FIRST!!,2021-10-13T22:06:11Z,0.390625
vuSF5yhKRxA,UC3qFLoQcZk0ey2MJYhz__4A,First 👀,2021-10-13T22:16:32Z,0.25
vuSF5yhKRxA,UCIqu7G4HQmJOzJOkOptF78g,Early,2021-10-13T21:54:14Z,0.1
vuSF5yhKRxA,UCQJNERzpauBTE9N46uzeebQ,Rotom,2021-10-14T00:23:42Z,0.0
nbZUQGPMTjk,UC7QornzvGX-Tzl5SEpWZb7g,"These videos have been so enlightening and educating. Black American history was mostly glossed over when I was in school, and most of what's being covered with this series was never mentioned; or barely acknowledged at best. Black American history IS American (and US) history and should be taught congruently, not just in US history, but in world history.",2021-10-15T21:53:25Z,0.20166666666666672
nbZUQGPMTjk,UCyj2DoLqCWLsalx7IWVHAdg,"Thank you so much for your videos!  I used to show them to my HBCU students all the time.  Let me know if you ever need a host for Native American Crash Course vids.  My first PhD is in aboriginal anthropology and my second is in First Nations literature, although I am currently driving big-rigs.  Sigh! I do so much miss the classroom and my students! 😢",2021-10-15T23:03:38Z,0.14285714285714285
nbZUQGPMTjk,UCBTt1_A-_a6BdZf86keOq1Q,"I work as a carriage tour driver in the French Quarter of New Orleans. There's a public elementary school in the Quarter that was recently renamed in honor of Homer Plessy. Whenever I'm able, I use the school as a starting point to give a succinct summary of Plessy v. Ferguson.",2021-10-18T16:10:07Z,0.13376623376623376
nbZUQGPMTjk,UCgvRO49V-Z-diLcufdNzUFg,This channel is a blessing.,2021-10-15T21:53:37Z,0.0
nbZUQGPMTjk,UC5ry1Imn2gZ3XCn64nZfZdQ,I agree,2021-10-17T08:00:14Z,0.0
nbZUQGPMTjk,UCO0xPFoRw__PRpZLr_uzNwA,Yes!!,2021-10-16T14:48:50Z,0.0
nbZUQGPMTjk,UCiCoOpgHlMZMPkRc-2jkMfA,Coolest black history teacher ive ever had. He literally creating a curriculum. Keep it up please,2021-10-16T01:38:55Z,-0.16666666666666666
nbZUQGPMTjk,UCgVDJL6ug5oBEN5CYz4jn9w,Justice Harlan's dissent is unexpectedly passionate and accurate. This is particularly true when you consider the fact that the justice was a white man from KY.,2021-10-18T15:52:58Z,0.17500000000000002
nbZUQGPMTjk,UCxU-b2QGb52Rj86__Ll-1kw,"70+ years of white supremacy being legalized... That should tell people, especially white people, that race is a topic of every day subject. And it should also tell them that white supremacy is rooted, not only in the legal system, but in everyday life",2021-10-15T23:18:08Z,-0.023809523809523808
nbZUQGPMTjk,UCrMxE87JlC3lXl-ff5G7YzA,"Thank you for making these videos! These subjects are often times not covered in school, so it's nice to see that someone is willing to teach others about this unsung history.",2021-10-15T21:33:27Z,0.425
nbZUQGPMTjk,UCEiF_9lE9VujpTI4euGsLCA,Plessy v Ferguson is one of the most taught legal cases in high schools lol,2021-10-15T21:41:23Z,0.41500000000000004
nbZUQGPMTjk,UCcLFGfyLgoB0hK6yKX0ANNA,I’m white British and these videos are fascinating. I’m interested in these issues and want to educate myself further. Thank you Clint.,2021-10-16T10:43:28Z,0.19
nbZUQGPMTjk,UCCuKexV7LRzK5A4X-OSqRvg,Now I have a much better understanding of 19th century Black American history because of this series.,2021-10-15T22:05:32Z,0.11111111111111112
nbZUQGPMTjk,UCEOfzVMU9_sMacsTMDBmXnQ,"Great videos, this series is helping me review for some key concepts from my African American History after 1860 class",2021-10-15T21:46:21Z,0.2
nbZUQGPMTjk,UCDhWYzBAb23KewLpRnxlCpw,I remember learning about this in school years ago when I was a kid. I completely forgot about it until today someone brought it up in a convo about American history.  This is a great video!,2021-10-16T21:55:50Z,0.3666666666666667
nbZUQGPMTjk,UC5EHln7by5go6_qlrezpJSQ,"The more I learn about American history, and current culture, the more I realise the problems of slavery never ended. I mean, it's still there, in the 13th amendment! But also in the mindset of far too many people. It's amazing to think that in 2007 I thought that racism was a thing of the past (yes, I'm aware of my privilege) but the internet has been massively educational in that respect. Thanks for adding to that education 🙏",2021-10-15T22:00:11Z,0.17980769230769234
nbZUQGPMTjk,UCxx9RvEQLhS1AoCOsfsP-4Q,"you guys are doing such amazing work with this series.  I'd love to see something similar about some of the Native tribes in North America.  I realize that is difficult because our first nations peoples are hella diverse, but...I also feel like if anybody could do it even halfway properly, it'd be you guys.",2021-10-16T05:05:35Z,0.12142857142857144
nbZUQGPMTjk,UCDoy3J7PuDqGf0CYQm44ZfA,"I’ve been learning many things from this series, I can’t wait for the next one!",2021-10-16T16:13:10Z,0.25
nbZUQGPMTjk,UCnvHZ3MsttZ67snkfaPHs0g,This course is so helpful for my homeschool.,2021-10-15T23:47:01Z,0.0
nbZUQGPMTjk,UC-vP80AAW2q8fkcUvf0wyRA,I make it a point to follow every episode on this series and also share on my social media. Thanks,2021-10-16T14:01:48Z,0.11666666666666667
nbZUQGPMTjk,UClr-LLkWJ5nNmvYHD6h6s9A,It’s crazy to think we want to explore the depths of the ocean and the darkness of outer space but still can’t find a way to live amongst each other here on the land of earth because the color of our skin,2021-10-17T00:29:47Z,-0.1962121212121212
nbZUQGPMTjk,UCjTKrGThYHmN3I5vjbbzpQg,Thank you. Thank you. You’re delivery and commentary is outstanding.,2021-10-15T23:38:11Z,0.5
nbZUQGPMTjk,UCrPLlKCbXOhEfD8b96F3RkQ,Great as ever. As a non-American I had heard the name but had no idea of what the ruling was all about.,2021-10-17T16:52:09Z,0.8
nbZUQGPMTjk,UCum60msrXqXHie4eFRP7KdA,"Thank you Clint, I have tried to appreciate the full value of these twenty one videos. I have enjoyed the information and your delivery.",2021-10-16T03:22:26Z,0.425
nbZUQGPMTjk,UCRgIJ9i09XbjezZBzmEl2QQ,Thank you for making this series,2021-10-16T12:36:21Z,0.0
nbZUQGPMTjk,UCVVrYttbRth_hpmPsn8hnVg,I love this series,2021-10-15T21:35:59Z,0.5
nbZUQGPMTjk,UCYGQ0V20E25pSC6dosmQfXw,One of the most shameful days in American judicial history...,2021-10-15T21:55:33Z,0.25
nbZUQGPMTjk,UCqUShCtQ4zsEkiZHmwdDO2w,Cspan has a podcast called landmark cases about the Supreme Court. It is a very interesting podcast. It has plessy v ferguson as well as brown v board of education. It also has other interesting cases as well.,2021-10-16T04:10:03Z,0.3416666666666666
nbZUQGPMTjk,UC9gb8IDYlfW7RvK9UXR87Eg,this channels a gift to the world,2021-10-15T21:44:58Z,0.0
nbZUQGPMTjk,UC80mAjHBYs7c7pzFi48xkQQ,We must learn from our past so not to repeat it.,2021-10-15T21:43:37Z,-0.25
nbZUQGPMTjk,UCgPjzuD-Fn5mbmnbu6PMH1g,Is it just me or does Homer Plessy look a lot like Craig Benzine?,2021-10-15T22:00:03Z,0.0
nbZUQGPMTjk,UCfgLeTnu6Av0ZfYkzDSsY1Q,"Oh yeah, glad it wasn't just me thinking it.",2021-10-16T07:49:05Z,0.5
nbZUQGPMTjk,UCJLmhxnDqA8Ok6P4hwNc63w,I obviously need to watch all of this crash course series now,2021-10-16T01:15:57Z,0.0
nbZUQGPMTjk,UCaawZ4xH1zINbuTp2pefZhA,Those who ignore history are condemned to repeat it...,2021-10-16T03:30:24Z,0.0
nbZUQGPMTjk,UCCrqq9LzmnSduVMqRXk0gBA,Very informative. Thank you.,2021-10-16T06:01:45Z,0.2
nbZUQGPMTjk,UCQq5lj15z2e6g1k_43YWapw,We should do the right thing.,2021-10-15T21:41:49Z,0.2857142857142857
nbZUQGPMTjk,UC6YH5oSzMA4uKrrsbsFTF5g,Perfect timing for my government classes,2021-10-16T00:43:19Z,1.0
nbZUQGPMTjk,UCzfTPJoyFJd6p1p8WLk-YwA,dang i remember watching these when i was taking APUSH back in primary school,2021-10-16T08:11:51Z,0.2
nbZUQGPMTjk,UCtO640mp4z03uO4ZOQmtLJw,Just who is giving this video a “Thumbs Down”????,2021-10-16T21:51:46Z,-0.15555555555555559
nbZUQGPMTjk,UCdTlJfq5MM7o9QmNE6o4UUg,“But I digress” nah talk yo shit🔥🔥🔥,2021-10-16T04:35:41Z,0.0
nbZUQGPMTjk,UCvCuxRWThEmiec4UiQa5Whw,hello love your course,2021-10-15T21:32:21Z,0.5
nbZUQGPMTjk,UC5ZV93JyhbA_ym1YZKLM-qA,"Just to be ""that"" guy... technically there are white blood cells...but I get the point 😅",2021-10-16T01:31:05Z,0.0
nbZUQGPMTjk,UCqABxbCQKOl461A3jmdAQSQ,"that ""hm"" spoke volumes",2021-10-17T01:15:33Z,0.0
nbZUQGPMTjk,UCgubHBFxt4HSK4RyD4Krk6w,ur the best Clint!,2021-10-16T04:24:13Z,1.0
nbZUQGPMTjk,UCRyhtmF5rdL26ffdPsgd0Yw,First-rate. Thanks.,2021-10-17T13:11:02Z,0.2
nbZUQGPMTjk,UCrHB2f91TdTz3ffu86SN-tQ,🇺🇲❤️,2021-10-15T21:42:03Z,0.0
nbZUQGPMTjk,UCmzkRPj3UjrtjGw-BUBoc5Q,"I always wondered how the other races inn the country were treated during this time. Asians, Hispanics, Indians (East Indians), Arabs, Jews, etc. The other races other than black and white.",2021-10-16T15:12:03Z,-0.10833333333333332
wbtpOhIP9Bc,UCdVBpnzKV8hEZnZi4F-2fwg,"Thank you for this episode, and highlighting the importance of staffing and well being. I work for a hospital system and at the beginning of COVID I was in central scheduling, but then I was trained in Urgent Care and ER registration. Then because of a PPE shortage, they asked for volunteers to come and do mask sterilization in the early mornings, which I did. Then I was sent to work onsite at the primary care offices to help them with scheduling and reception. Then once vaccines became available, I would work on my day off as check in for our vaccine clinic, where I’d help get up to 1000 people through our vaccine clinic.  I did get burnt out, I began having panic attacks at work, and it took my manager calling me out on how I WASN’T taking regular breaks that made me decide to take a step back and put myself first.  My hope with this series and especially this episode is that it will help people understand how much we actually do and perhaps show much more compassion and patience with us.",2021-10-23T04:07:47Z,0.16499999999999998
wbtpOhIP9Bc,UC4KOcUe_uT3yL3slLq82Lug,I continued to be amazed by the perseverance of health care workers during this time. Actual heroes 🙌,2021-10-19T23:37:31Z,0.0
wbtpOhIP9Bc,UCnFu6mGfje0IriRvMwYXzHw,Thank you so much . This will greatly benefit students in the future.,2021-10-29T13:43:09Z,0.3333333333333333
wbtpOhIP9Bc,UCWGm-dS57uPiAJj8dNhFtfw,This series is very interesting!!,2021-10-21T06:14:13Z,1.0
wbtpOhIP9Bc,UC6216_EGy1mhDcLMvjkzzQg,Another great content!,2021-10-19T23:35:22Z,1.0
wbtpOhIP9Bc,UCk7ixosSjsxu032c1A8wpBA,Nice,2021-10-19T23:34:43Z,0.6
wbtpOhIP9Bc,UChORccnKUEFPjRvfP11kCEQ,Hi how's it going,2021-10-20T17:06:11Z,0.0
wbtpOhIP9Bc,UCSaYu82HFJ-fLuFBUgncN9A,First 💕🌹,2021-10-19T23:35:01Z,0.25
wbtpOhIP9Bc,UCzo22JH8sq8_eELWlZnjqqA,First 👀,2021-10-19T23:35:00Z,0.25
QJmF8E_UQUQ,UCEqFH3sqe9h4ipkXwdtkcQA,"Beautiful and informative video as always! However, if somebody orders a tea in Kolkata, they'll most probably say,  ""দাদা, একটা চা আর এক ঠোঙা কলার চিপস দেবেন তো"" ""Dada, ekta chaa aar ek thon(g)a kolar chips deben to"" ""Brother, can I have one tea and a packet of banana chips"" The most common language spoken in Kolkata is Bengali, the same language as Bangladesh, not Hindi, which is prevalent in northern states of India. India is a vast country with many languages, and many of the states are divided on the basis of language.  Crashcourse cares about getting the details right, that's why I'm mentioning this, otherwise may not have bothered.",2021-10-21T02:27:08Z,0.33174603174603173
QJmF8E_UQUQ,UCX6b17PVsYBQ0ip5gyeme-Q,"Thanks so much and you're absolutely correct! We tried to be very intentional about WHO was speaking in our example (our consultant Zohra) since she speaks Hindi. That said, we definitely should've mentioned that that's not the most common language spoken in Kolkata.",2021-10-21T20:44:44Z,0.15
QJmF8E_UQUQ,UCn7MqcnQp6gHVHqQPIWbBFg,This series is such a worthy addition to the Crash Course family! I'm loving it!,2021-10-20T21:46:19Z,0.38888888888888884
QJmF8E_UQUQ,UChnQPkVl-tnN1p7ZrRZKPkw,+1,2021-10-20T22:35:55Z,0.0
QJmF8E_UQUQ,UClOj2XpZ99T7eXibfG9vjxA,"In Vietnam which is south of China, tea is “tra” which is pronounced like the “dra” in “dragon”.  Also, really cool of you to use the “apple” sign in ASL.",2021-10-21T00:13:30Z,0.35
QJmF8E_UQUQ,UC55yfoqQLzm1NmTGs2D9WAw,"I'm not deaf, I don't know ASL, I do speak English, German, Spanish, French and a much reduced ability to understand Dutch, Italian and Portuguese; but when Alizé signed apple I had to rewind & replay and got chills. I love the inclusion displayed by CrashCourse, they're doing education and edutainment right, they understood the assignment, entirely.",2021-10-21T04:05:45Z,0.10952380952380952
QJmF8E_UQUQ,UCGXFTnBdIBUInnMrawgkvmA,"Great video! I am interested in knowing why Namaste written in the thumbnail is a bit different from how we usually write it? We join the स and ते  in नमस्ते.  What you have in the thumbnail may be a variation, but I have never seen it used commonly.",2021-10-21T13:19:15Z,0.13999999999999999
QJmF8E_UQUQ,UCSgtN_gcmxW0KvDt8D8QF2A,"Oh! So it's a completely natural thing for a kid to freely combine words in several languages - neat! I thought my nephew was just a genius haha. Stil, it was very charming when he discovered his grandmother spoke German and begged to learn a few sentences. And then would randomly insert some of the German words he'd learned into a sentence. Now that isn't all that difficult a feat given how many German and English words are cognates for each other, but it was definitely strange to the ear. Fascinating video!",2021-10-21T00:37:36Z,0.10062499999999999
QJmF8E_UQUQ,UCEbUnCI_amqIYdeQGAb5D-Q,This was a great episode! I hope when this course is finished to see a Language Geography course from you!,2021-10-20T23:23:49Z,1.0
QJmF8E_UQUQ,UCG8lbV7eNxSwwN7HLBA6C6w,"Amazing! 🤩 in the Philippines, tea is “tsaa” (cha-a) translated into Tagalog.",2021-10-21T07:00:05Z,0.7500000000000001
QJmF8E_UQUQ,UC1spIHE_Y9uX83zDKWn8UnA,"why is cultural appropriation mainly used to describe western/European cultures 'stealing' from other cultures? if the banjo would be considered appropriation of western African bantu cultures by white American cultures, would tempura be considered appropriation of Portuguese culture by Japanese cultures? in both cases, the ones who took the cultures don't know of their origin so effectively erased it. wouldn't it be better if these simply be considered cultural diffusion or adoption from one culture to another?  Indonesian, one of the languages spoken where I'm from is a mixture of Malay and other regional languages, with some elements originating from east Asia, south Asia, the middle east, and even Europe. would that mean my culture has appropriated from these other cultures?",2021-10-21T06:12:43Z,0.048697916666666674
QJmF8E_UQUQ,UCyAMW-NqsXVyUJN34meCl6Q,This series is amazing. World is such an interesting place. Thank you so much ❤️,2021-10-21T05:21:24Z,0.325
QJmF8E_UQUQ,UCkDApp1jpxHGi_LYnTdGihA,"Is ""dormant"" the new term for what used to be called ""extinct"" or are those two separate categories of disuse?",2021-10-21T02:15:01Z,-0.13181818181818183
QJmF8E_UQUQ,UCSiEP5YkvwNRDUGT4RBlX6w,"I love It! I'm Brazilian and I say ""Chá"" too in portuguese. Thanks for this video! ^^",2021-10-21T00:52:13Z,0.4375
QJmF8E_UQUQ,UChZHVPg-4EUK10bNQxy9Tmg,Love this series!,2021-10-20T21:36:12Z,0.625
QJmF8E_UQUQ,UCwf0NL2AVNlmuZd7RoiiFNQ,"In Russia, and some Arabic countries calling tea as *chai"" other called it ""shai"" , I agree how we change a little bit of word while travelling",2021-10-21T18:57:01Z,-0.15625
QJmF8E_UQUQ,UCGSZh6X7Se4DFu7R9cNOSVA,My wife is hokkien chinese and she told me many years ago her language calls cha Tea,2021-10-20T21:33:56Z,0.25
QJmF8E_UQUQ,UCqHPXI2fKBcFhLzDlGCtDIQ,Finally the intersection of my two favorite topics!,2021-10-21T14:51:16Z,0.3125
QJmF8E_UQUQ,UCetzUma_us18x1PyET-S9gw,"i was just wondering the other day why there's basically only two words for tea in all the languages! crash course, always on the ball",2021-10-21T14:14:12Z,-0.0625
QJmF8E_UQUQ,UCTO_JDmaj_UUja6BM0CETbQ,India in itself has so many languages lol if I move from state to state chances are I wont be understanding 70% of what they are saying 😂😂,2021-10-21T06:41:12Z,0.65
QJmF8E_UQUQ,UCHyaUSlRWHvixNKOAV3vd9w,Dwi'n mwynhau'r gyfres 'ma hyd at hyn. Diddorol iawn. I'm really enjoying this series so far. Very interesting😙,2021-10-20T22:18:45Z,0.26666666666666666
QJmF8E_UQUQ,UC2bPt4tpTLVlqv_Idv4Z1aQ,I love this series!! Thanks❤❤,2021-10-21T15:36:44Z,0.78125
QJmF8E_UQUQ,UC5eNbL3bzC5_AZ5w5FYIt4A,I hate religion and love studying it. I can't wait for the next one.,2021-10-20T22:29:47Z,-0.10000000000000002
QJmF8E_UQUQ,UCLtO92775j9ullhrtcrE2PA,"10:08 When languages move they can change, such as going from the sky to its reflection on the lake! :P",2021-10-21T16:36:03Z,0.375
QJmF8E_UQUQ,UCCAmQjcVuptPkDHiOMp7Muw,"1:00 70% how Dutch 'thee', the word for tea, is pronounced. Actually, probably some Dutch speaker(s) with an accent pronounces it like that. I say 70%, since the vowel is pronounced much longer in Dutch. That's the only, but _important_ difference, since long or short vowel often means something entirely different: boom (long vowel) = tree, bom (short vowel) = bomb for example. A joke then to make it lighter: indeed, a bomb does go boom, but that's the opposite of how you should remember it... :)",2021-10-21T13:06:46Z,0.09090909090909091
QJmF8E_UQUQ,UCXEeI3oOLdQLVd0sBUls3wg,Really stunning! Jaja in Bantun. I’ll never forget!,2021-10-20T21:41:46Z,0.78125
QJmF8E_UQUQ,UCyTSRwyMXI8YhenSLY64hSA,Along the river during the qingming festival painting is from the 11th century,2021-10-21T16:06:49Z,0.0
